LCSC,Ref,Status,Detail
C1525,C_OPA5,OK,fit=0.06mm jlc_offset=0 db=0.0 src=lcsc
C1525,C_OPA6,OK,fit=0.06mm jlc_offset=0 db=0.0 src=lcsc
C1525,C_OPA7,OK,fit=0.06mm jlc_offset=0 db=0.0 src=lcsc
C1525,C_OPA8,OK,fit=0.06mm jlc_offset=0 db=0.0 src=lcsc
C1525,C_PWR,OK,fit=0.06mm jlc_offset=0 db=0.0 src=lcsc
C1525,C_RST1,OK,fit=0.06mm jlc_offset=0 db=0.0 src=lcsc
C1525,C_RST2,OK,fit=0.06mm jlc_offset=0 db=0.0 src=lcsc
C1525,C_TDM,OK,fit=0.06mm jlc_offset=0 db=0.0 src=lcsc
C1525,C_TDM_SCH,OK,fit=0.06mm jlc_offset=0 db=0.0 src=lcsc
C1525,C_VDDIO,OK,fit=0.06mm jlc_offset=0 db=0.0 src=lcsc
C106232,R_OPA_BLEED1,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C106232,R_OPA_BLEED2,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C60490,R_ADC_PD1N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD1P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD2N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD2P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD3N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD3P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD4N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD4P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD5N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD5P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD6N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD6P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD7N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD7P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD8N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_ADC_PD8P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_AUDIO_PU,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN1N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN1P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN2N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN2P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN3N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN3P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN4N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN4P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN5N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN5P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN6N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN6P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN7N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN7P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN8N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_IN8P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_MCH_BCLK_PD,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_MCH_FSYNC_PD,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_MCH_MCLK_PD,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_MCH_SENSE_PD,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_PWR_PU,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_RESET_PU,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C60490,R_TDM_PD,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C95204,R_ADC_BOT,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C95204,R_PWR_BOT,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C15195,C_VDDA1_10N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C15195,C_VDDA2_10N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C2167576,C_FILT1_10U,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C2167576,C_FILT2_10U,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C2167576,C_VMID1_EXT_10U,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C2167576,C_VMID2_EXT_10U,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C597579,C_BUCK_IN,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C597579,C_BUCK_IN2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C597579,C_BUCK_IN3,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT1N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT1P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT2N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT2P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT3N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT3P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT4N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT4P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT5N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT5P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT6N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT6P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT7N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT7P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT8N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138066,R_OUT8P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_DUMP_TIME,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER1N1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER1N2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER1P1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER1P2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER2N1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER2N2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER2P1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER2P2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER3N1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER3N2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER3P1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER3P2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER4N1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER4N2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER4P1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER4P2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER5N1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER5N2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER5P1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER5P2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER6N1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER6N2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER6P1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER6P2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER7N1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER7N2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER7P1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER7P2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER8N1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER8N2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER8P1,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C97907,C_FILTER8P2,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C861167,R_ADC_TOP,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C3761431,"F1,F2,F3,F4,F5,F6,F7,F8",NO-CAD,['Exact public API HTTP 200/application 404: Component not found; catalog comparison unavailable; see catalog-response.json']
C110776,R_VMID1_BOT,OK,fit=0.07mm jlc_offset=0 db=0.0 src=lcsc
C110776,R_VMID1_TOP,OK,fit=0.07mm jlc_offset=0 db=0.0 src=lcsc
C110776,R_VMID2_BOT,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C110776,R_VMID2_TOP,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C76947,C_ADC_CM1N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM1P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM2N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM2P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM3N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM3P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM4N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM4P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM5N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM5P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM6N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM6P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM7N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM7P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM8N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_ADC_CM8P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_LDO_NR4,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C76947,C_LDO_NR5,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C2167386,C_AUDIO_CT1,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C2167386,C_AUDIO_CT2,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C2167386,C_FILT1_1U,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C2167386,C_FILT2_1U,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C2167386,C_PWR_CT,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C2167386,C_VMID1_EXT_1U,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C2167386,C_VMID2_EXT_1U,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C844653,R_DUMP,OK,fit=0.02mm jlc_offset=0 db=0.0 src=name-DB
C844653,R_FILT1P,OK,fit=0.02mm jlc_offset=0 db=0.0 src=name-DB
C844653,R_FILT2P,OK,fit=0.02mm jlc_offset=0 db=0.0 src=name-DB
C21120,C_RST_T,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C114765,R_BCLK,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C114765,R_MCLK,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C844025,R_FSYNC,OK,fit=0.02mm jlc_offset=0 db=0.0 src=name-DB
C844025,R_PRE,OK,fit=0.02mm jlc_offset=0 db=0.0 src=name-DB
C85047,Q_PRE_EN,OK,fit=0.20mm jlc_offset=180 db=180.0 src=lcsc
C85047,Q_RST1,OK,fit=0.20mm jlc_offset=180 db=180.0 src=lcsc
C861313,R_PWR_TOP,NO-CAD,['Exact public API HTTP 200/application 404: Component not found; catalog comparison unavailable; see catalog-response.json']
C138010,R_MCH_SENSE,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X1N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X1P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X2N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X2P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X3N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X3P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X4N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X4P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X5N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X5P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X6N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X6P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X7N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X7P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X8N,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138010,R_X8P,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C705768,R_LDO_SET,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C138002,R_TDM,OK,fit=0.08mm jlc_offset=0 db=0.0 src=name-DB
C105871,R_CFG1,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C105871,R_CFG4,OK,fit=0.08mm jlc_offset=0 db=0.0 src=lcsc
C19666,C_VDDA1_4U7,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C19666,C_VDDA2_4U7,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C389010,C_LDO_A,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C389010,C_LDO_D,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C389010,C_VMID1_4U7,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C389010,C_VMID2_4U7,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C318640,C_VMID1_470N,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C318640,C_VMID2_470N,OK,fit=0.07mm jlc_offset=0 db=0.0 src=name-DB
C84494,C_BUCK_O1,OK,fit=0.04mm jlc_offset=0 db=0.0 src=name-DB
C84494,C_BUCK_O2,OK,fit=0.04mm jlc_offset=0 db=0.0 src=name-DB
C84494,C_BUCK_O3,OK,fit=0.04mm jlc_offset=0 db=0.0 src=name-DB
C84494,C_LDO_IN,OK,fit=0.04mm jlc_offset=0 db=0.0 src=name-DB
C84494,C_LDO_OUT,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C84494,C_OPA_BULK,OK,fit=0.05mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB1N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB1P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB2N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB2P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB3N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB3P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB4N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB4P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB5N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB5P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB6N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB6P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB7N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB7P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB8N,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C126514,C_FB8P,OK,fit=0.06mm jlc_offset=0 db=0.0 src=name-DB
C131093,U_DUMP,ADJUDICATED-PAD-GEOM,"2026-09-11 measured from board SHA-256 7765810d8f9734f0ff893f7411ae80628ccddf5e78a78ee920a3303e9d2a8631, supplied JLC footprint SHA-256 9a59f5a320c2a6bfa4fd017c37da6150b7981982b4daa8cee1cd0fe482e29219, and Nexperia 74LVC1G14 Rev.19 PDF SHA-256 b8f37c700d0fc8374de6d14f0e2caf310c34b480ffab9d63c69bb3b6defbebbf pp.3,11: native pads contain the entire stated SOT753 terminal envelope (0.65..1.50 mm radial, ±0.20 mm lateral) with >=0.175/0.300/0.100 mm inner/outer/lateral margins; 180-degree numbered-pad fit max residual 0.195 mm and minimum JLC-pad overlap 88.991%. Root independently reopened all review inputs and outputs; original reviews and raw fit evidence preserved in journal5595edc7d5430a2d87247dad35c289e484bb164f6a8648b7ea45c0baf3c2ba36.tar.gz. Current corner-aware terminal-containment command is an additional measured check; full native board acceptance remains separate."
C131093,U_DUMP,OK,fit=0.20mm jlc_offset=180 db=180.0 src=lcsc
C131093,U_LDO_EN,ADJUDICATED-PAD-GEOM,"2026-09-11 measured from board SHA-256 7765810d8f9734f0ff893f7411ae80628ccddf5e78a78ee920a3303e9d2a8631, supplied JLC footprint SHA-256 9a59f5a320c2a6bfa4fd017c37da6150b7981982b4daa8cee1cd0fe482e29219, and Nexperia 74LVC1G14 Rev.19 PDF SHA-256 b8f37c700d0fc8374de6d14f0e2caf310c34b480ffab9d63c69bb3b6defbebbf pp.3,11: native pads contain the entire stated SOT753 terminal envelope (0.65..1.50 mm radial, ±0.20 mm lateral) with >=0.175/0.300/0.100 mm inner/outer/lateral margins; 180-degree numbered-pad fit max residual 0.195 mm and minimum JLC-pad overlap 88.991%. Root independently reopened all review inputs and outputs; original reviews and raw fit evidence preserved in journal5595edc7d5430a2d87247dad35c289e484bb164f6a8648b7ea45c0baf3c2ba36.tar.gz. Current corner-aware terminal-containment command is an additional measured check; full native board acceptance remains separate."
C131093,U_LDO_EN,OK,fit=0.20mm jlc_offset=180 db=180.0 src=lcsc
C131093,U_OE,ADJUDICATED-PAD-GEOM,"2026-09-11 measured from board SHA-256 7765810d8f9734f0ff893f7411ae80628ccddf5e78a78ee920a3303e9d2a8631, supplied JLC footprint SHA-256 9a59f5a320c2a6bfa4fd017c37da6150b7981982b4daa8cee1cd0fe482e29219, and Nexperia 74LVC1G14 Rev.19 PDF SHA-256 b8f37c700d0fc8374de6d14f0e2caf310c34b480ffab9d63c69bb3b6defbebbf pp.3,11: native pads contain the entire stated SOT753 terminal envelope (0.65..1.50 mm radial, ±0.20 mm lateral) with >=0.175/0.300/0.100 mm inner/outer/lateral margins; 180-degree numbered-pad fit max residual 0.195 mm and minimum JLC-pad overlap 88.991%. Root independently reopened all review inputs and outputs; original reviews and raw fit evidence preserved in journal5595edc7d5430a2d87247dad35c289e484bb164f6a8648b7ea45c0baf3c2ba36.tar.gz. Current corner-aware terminal-containment command is an additional measured check; full native board acceptance remains separate."
C131093,U_OE,OK,fit=0.20mm jlc_offset=180 db=180.0 src=lcsc
C6076,U_TDM_SCH,ADJUDICATED-PAD-GEOM,"2026-09-11 measured from board SHA-256 7765810d8f9734f0ff893f7411ae80628ccddf5e78a78ee920a3303e9d2a8631, supplied JLC footprint SHA-256 59bc357ad086289224fa9d585330f1765ea09924f9a4ed09bb78595e79a98415, and Nexperia 74LVC1G17 Rev.16 PDF SHA-256 3db133d57486306950ba1140ac13a8a0ea95509dcefb88db36c08423a819b163 pp.3,11: native pads contain the entire stated SOT753 terminal envelope with >=0.175/0.300/0.100 mm inner/outer/lateral margins; 180-degree numbered-pad fit max residual 0.195 mm and minimum JLC-pad overlap 92.500%. Root independently reopened all review inputs and outputs; original reviews and raw fit evidence preserved in journal5595edc7d5430a2d87247dad35c289e484bb164f6a8648b7ea45c0baf3c2ba36.tar.gz. Current corner-aware terminal-containment command is an additional measured check; full native board acceptance remains separate."
C6076,U_TDM_SCH,OK,fit=0.20mm jlc_offset=180 db=180.0 src=lcsc
C20917,Q_DUMP,OK,fit=0.08mm jlc_offset=180 db=180.0 src=lcsc
C15127,Q_PRE,ADJUDICATED-PAD-GEOM,"Independent2026-09-11 AO3401A primary package review: AOS PO-00001N exact SOT23 terminal envelope is contained by existing native copper, with0.050mm minimum tangential margin,0.500inner radial and0.175outer radial margin. Generic Fab width1.30mm is not authority for AOS nominal1.60mm body. Exact manufacturer/product-page chain and review: journal d2ae8a6316df79e4ed257efc6212c9de35dcec8cc303e04c93951e8f8a17eddc.tar.gz. No model, fetch, body, rotation or order-preview obligation waived. Root independently reopened all review inputs and outputs; original reviews and raw fit evidence preserved in journal5595edc7d5430a2d87247dad35c289e484bb164f6a8648b7ea45c0baf3c2ba36.tar.gz. Current corner-aware terminal-containment command is an additional measured check; full native board acceptance remains separate."
C15127,Q_PRE,OK,fit=0.28mm jlc_offset=180 db=180.0 src=lcsc
