Designator,Val,Package,Mid X,Mid Y,Layer,Rotation
C_FILTER6P2,15nF,C_0805_2012Metric,78.3,-86.5,top,0.0
C_FILTER7N1,15nF,C_0805_2012Metric,98.7,-88.6,top,180.0
C_FILTER7N2,15nF,C_0805_2012Metric,98.7,-86.5,top,180.0
C_FILTER7P1,15nF,C_0805_2012Metric,110.3,-88.6,top,0.0
C_FILTER7P2,15nF,C_0805_2012Metric,110.3,-86.5,top,0.0
C_FILTER8N1,15nF,C_0805_2012Metric,130.7,-88.6,top,180.0
C_FILTER8N2,15nF,C_0805_2012Metric,130.7,-86.5,top,180.0
C_FILTER8P1,15nF,C_0805_2012Metric,142.3,-88.6,top,0.0
C_FILTER8P2,15nF,C_0805_2012Metric,142.3,-86.5,top,0.0
C_ISO1,100nF,C_0402_1005Metric,43.15,-53.3,top,0.0
C_ISO2,100nF,C_0402_1005Metric,75.15,-53.3,top,0.0
C_ISO3,100nF,C_0402_1005Metric,107.15,-53.3,top,0.0
C_ISO4,100nF,C_0402_1005Metric,139.15,-53.3,top,0.0
C_ISO5,100nF,C_0402_1005Metric,37.85,-86.7,top,180.0
C_ISO6,100nF,C_0402_1005Metric,69.85,-86.7,top,180.0
C_ISO7,100nF,C_0402_1005Metric,101.85,-86.7,top,180.0
C_ISO8,100nF,C_0402_1005Metric,133.85,-86.7,top,180.0
C_LDO_A,4.7uF,C_0603_1608Metric,89.93,-70.05,top,180.0
C_LDO_D,4.7uF,C_0603_1608Metric,102.34,-67.92,top,0.0
C_LDO_EN,100nF,C_0402_1005Metric,57.1,-68.2,top,180.0
C_LDO_IN,47uF,C_1210_3225Metric,60.6,-65.4,top,180.0
C_LDO_NR4,1nF,C_0402_1005Metric,68.8,-72.0,top,0.0
C_LDO_NR5,1nF,C_0402_1005Metric,68.8,-73.3,top,0.0
C_LDO_OUT,47uF,C_1210_3225Metric,69.5,-69.5,top,0.0
C_OE,100nF,C_0402_1005Metric,152.25,-64.55,top,0.0
C_OPA1,100nF,C_0402_1005Metric,43.5,-43.5,top,180.0
C_OPA2,100nF,C_0402_1005Metric,75.5,-43.5,top,180.0
C_OPA3,100nF,C_0402_1005Metric,107.5,-43.5,top,180.0
C_OPA4,100nF,C_0402_1005Metric,139.5,-43.5,top,180.0
C_OPA5,100nF,C_0402_1005Metric,37.5,-96.5,top,0.0
C_OPA6,100nF,C_0402_1005Metric,69.5,-96.5,top,0.0
C_OPA7,100nF,C_0402_1005Metric,101.5,-96.5,top,0.0
C_OPA8,100nF,C_0402_1005Metric,133.5,-96.5,top,0.0
C_OPA_BULK,47uF,C_1210_3225Metric,69.5,-66.1,top,0.0
C_PWR,100nF,C_0402_1005Metric,35.5,-57.2,top,0.0
C_PWR_CT,1uF,C_0603_1608Metric,36.0,-55.3,top,0.0
C_RST1,100nF,C_0402_1005Metric,113.15,-68.0,top,0.0
C_RST2,100nF,C_0402_1005Metric,122.0,-70.95,top,0.0
C_RST_T,220nF,C_0603_1608Metric,122.6,-73.2,top,90.0
C_TDM,100nF,C_0402_1005Metric,157.25,-53.0,top,0.0
C_TDM_SCH,100nF,C_0402_1005Metric,150.75,-51.05,top,0.0
C_VDDA1_10N,10nF,C_0402_1005Metric,91.0,-68.5,top,180.0
C_VDDA1_4U7,4.7uF,C_0603_1608Metric,87.45,-68.4,top,180.0
C_VDDA2_10N,10nF,C_0402_1005Metric,91.0,-71.5,top,180.0
C_VDDA2_4U7,4.7uF,C_0603_1608Metric,87.45,-71.6,top,180.0
C_VDDIO,100nF,C_0402_1005Metric,102.0,-70.05,top,90.0
C_VMID1_470N,470nF,C_0603_1608Metric,90.6,-65.7,top,180.0
C_VMID1_4U7,4.7uF,C_0603_1608Metric,90.7,-63.9,top,180.0
C_VMID1_EXT_10U,10uF,C_0805_2012Metric,72.8,-78.2,top,180.0
C_VMID1_EXT_1U,1uF,C_0603_1608Metric,72.5,-72.0,top,180.0
C_VMID2_470N,470nF,C_0603_1608Metric,90.6,-74.3,top,180.0
C_VMID2_4U7,4.7uF,C_0603_1608Metric,90.7,-76.1,top,180.0
C_VMID2_EXT_10U,10uF,C_0805_2012Metric,83.2,-75.2,top,0.0
C_VMID2_EXT_1U,1uF,C_0603_1608Metric,83.5,-73.2,top,0.0
D_BUCK_IN,US1B-13-F,D_SMA,26.0,-58.0,top,90.0
D_HOLD,B340A-13-F,D_SMA,50.4,-58.1,top,0.0
D_IN,SMBJ15A,Littelfuse_SMBJ15A_SMB_Exact,32.8,-82.3,top,0.0
D_QIN_GS,BZT52C12-7-F,D_SOD-123,42.4,-71.0,top,0.0
F1,1812L035/60MR,Littelfuse_1812L035_60_Exact,29.0,-25.86,top,0.0
F2,1812L035/60MR,Littelfuse_1812L035_60_Exact,61.0,-25.86,top,0.0
F3,1812L035/60MR,Littelfuse_1812L035_60_Exact,93.0,-25.86,top,0.0
F4,1812L035/60MR,Littelfuse_1812L035_60_Exact,125.0,-25.86,top,0.0
F5,1812L035/60MR,Littelfuse_1812L035_60_Exact,52.0,-114.14,top,180.0
F6,1812L035/60MR,Littelfuse_1812L035_60_Exact,84.0,-114.14,top,180.0
F7,1812L035/60MR,Littelfuse_1812L035_60_Exact,116.0,-114.14,top,180.0
F8,1812L035/60MR,Littelfuse_1812L035_60_Exact,148.0,-114.14,top,180.0
L_BUCK,XGL4020-332MEC,Coilcraft_XGL4020_Exact,47.0,-66.0,top,0.0
Q_DUMP,AO3400A,SOT-23,65.9,-76.9,top,180.0
Q_IN,DMP6023LFG-13,Diodes_PowerDI3333-8,39.477,-74.8,top,270.0
Q_PRE,AO3401A,SOT-23,44.02,-58.1,top,0.0
Q_PRE_EN,2N7002K-7,Diodes_2N7002K_SOT23_Exact,39.86,-57.9,top,180.0
Q_RST1,2N7002K-7,Diodes_2N7002K_SOT23_Exact,109.5,-73.5,top,180.0
R_ADC_BOT,10kΩ,R_0603_1608Metric,30.9,-64.5,top,90.0
R_ADC_PD1N,10kΩ,R_0402_1005Metric,43.25,-54.9,top,0.0
R_ADC_PD1P,10kΩ,R_0402_1005Metric,37.75,-53.7,top,180.0
R_ADC_PD2N,10kΩ,R_0402_1005Metric,75.25,-54.9,top,0.0
R_ADC_PD2P,10kΩ,R_0402_1005Metric,69.75,-53.7,top,180.0
R_ADC_PD3N,10kΩ,R_0402_1005Metric,107.25,-54.9,top,0.0
R_ADC_PD3P,10kΩ,R_0402_1005Metric,101.75,-53.7,top,180.0
R_ADC_PD4N,10kΩ,R_0402_1005Metric,139.25,-54.9,top,0.0
R_ADC_PD4P,10kΩ,R_0402_1005Metric,133.75,-53.7,top,180.0
R_ADC_PD5N,10kΩ,R_0402_1005Metric,37.75,-85.1,top,180.0
R_ADC_PD5P,10kΩ,R_0402_1005Metric,43.25,-86.3,top,0.0
R_ADC_PD6N,10kΩ,R_0402_1005Metric,69.75,-85.1,top,180.0
R_ADC_PD6P,10kΩ,R_0402_1005Metric,75.25,-86.3,top,0.0
R_ADC_PD7N,10kΩ,R_0402_1005Metric,101.75,-85.1,top,180.0
R_ADC_PD7P,10kΩ,R_0402_1005Metric,107.25,-86.3,top,0.0
R_ADC_PD8N,10kΩ,R_0402_1005Metric,133.75,-85.1,top,180.0
R_ADC_PD8P,10kΩ,R_0402_1005Metric,139.25,-86.3,top,0.0
R_ADC_TOP,17.4kΩ,R_0603_1608Metric,32.7,-64.5,top,90.0
R_AUDIO_PD,100kΩ,R_0402_1005Metric,37.17,-59.65,top,90.0
R_AUDIO_PU,10kΩ,R_0402_1005Metric,34.2,-63.4,top,90.0
R_B1N,100kΩ,R_0402_1005Metric,47.7,-49.5,top,0.0
R_B1P,100kΩ,R_0402_1005Metric,33.3,-49.5,top,180.0
R_B2N,100kΩ,R_0402_1005Metric,79.7,-49.5,top,0.0
R_B2P,100kΩ,R_0402_1005Metric,65.3,-49.5,top,180.0
R_B3N,100kΩ,R_0402_1005Metric,111.7,-49.5,top,0.0
R_B3P,100kΩ,R_0402_1005Metric,97.3,-49.5,top,180.0
R_B4N,100kΩ,R_0402_1005Metric,143.7,-49.5,top,0.0
R_B4P,100kΩ,R_0402_1005Metric,129.3,-49.5,top,180.0
R_B5N,100kΩ,R_0402_1005Metric,33.3,-90.5,top,180.0
R_B5P,100kΩ,R_0402_1005Metric,47.7,-90.5,top,0.0
R_B6N,100kΩ,R_0402_1005Metric,65.3,-90.5,top,180.0
R_B6P,100kΩ,R_0402_1005Metric,79.7,-90.5,top,0.0
R_B7N,100kΩ,R_0402_1005Metric,97.3,-90.5,top,180.0
R_B7P,100kΩ,R_0402_1005Metric,111.7,-90.5,top,0.0
R_B8N,100kΩ,R_0402_1005Metric,129.3,-90.5,top,180.0
R_B8P,100kΩ,R_0402_1005Metric,143.7,-90.5,top,0.0
R_BCLK,22Ω,R_0402_1005Metric,162.9,-60.1,top,0.0
R_CFG1,4.7kΩ,R_0402_1005Metric,87.4,-63.9,top,180.0
R_CFG2,0Ω,R_0402_1005Metric,84.5,-70.4,top,180.0
R_CFG4,4.7kΩ,R_0402_1005Metric,87.4,-76.1,top,180.0
R_CFG5,100kΩ,R_0402_1005Metric,87.4,-74.3,top,180.0
R_DUMP,1Ω,R_1206_3216Metric,69.55,-78.5,top,90.0
R_DUMP_PD,100kΩ,R_0402_1005Metric,65.35,-73.7,top,0.0
R_DUMP_TIME1,100kΩ,R_0402_1005Metric,60.4,-77.9,top,90.0
R_DUMP_TIME2,100kΩ,R_0402_1005Metric,58.65,-78.2,top,0.0
R_FILT1P,1Ω,R_1206_3216Metric,88.0,-61.3,top,0.0
R_FILT2P,1Ω,R_1206_3216Metric,88.0,-78.7,top,0.0
R_FSYNC,22Ω,R_1206_3216Metric,155.137,-57.75,top,180.0
R_IN1N,10kΩ,R_0402_1005Metric,45.45,-49.0,top,180.0
R_IN1P,10kΩ,R_0402_1005Metric,35.55,-48.15,top,0.0
R_IN2N,10kΩ,R_0402_1005Metric,77.45,-49.0,top,180.0
R_IN2P,10kΩ,R_0402_1005Metric,67.55,-48.15,top,0.0
R_IN3N,10kΩ,R_0402_1005Metric,109.45,-49.0,top,180.0
R_IN3P,10kΩ,R_0402_1005Metric,99.55,-48.15,top,0.0
R_IN4N,10kΩ,R_0402_1005Metric,141.45,-49.0,top,180.0
R_IN4P,10kΩ,R_0402_1005Metric,131.55,-48.15,top,0.0
R_IN5N,10kΩ,R_0402_1005Metric,35.55,-91.0,top,0.0
R_IN5P,10kΩ,R_0402_1005Metric,45.45,-91.85,top,180.0
R_IN6N,10kΩ,R_0402_1005Metric,67.55,-91.0,top,0.0
R_IN6P,10kΩ,R_0402_1005Metric,77.45,-91.85,top,180.0
R_IN7N,10kΩ,R_0402_1005Metric,99.55,-91.0,top,0.0
R_IN7P,10kΩ,R_0402_1005Metric,109.45,-91.85,top,180.0
R_IN8N,10kΩ,R_0402_1005Metric,131.55,-91.0,top,0.0
R_IN8P,10kΩ,R_0402_1005Metric,141.45,-91.85,top,180.0
R_LDO_SET,33kΩ,R_0603_1608Metric,68.8,-74.6,top,0.0
R_MCH_BCLK_PD,10kΩ,R_0402_1005Metric,159.0,-60.1,top,0.0
R_MCH_FSYNC_PD,10kΩ,R_0402_1005Metric,163.0,-58.25,top,90.0
R_MCH_MCLK_PD,10kΩ,R_0402_1005Metric,159.5,-55.5,top,270.0
R_MCH_SENSE,300Ω,R_0402_1005Metric,145.7,-65.5,top,180.0
R_MCH_SENSE_PD,10kΩ,R_0402_1005Metric,145.7,-66.8,top,180.0
R_MCLK,22Ω,R_0402_1005Metric,160.65,-61.7,top,270.0
R_OPA_BLEED1,100Ω,R_0402_1005Metric,61.4,-62.1,top,0.0
R_OPA_BLEED2,100Ω,R_0402_1005Metric,63.9,-61.7,top,0.0
R_OUT1N,10Ω,R_0402_1005Metric,47.1,-46.35,top,0.0
R_OUT1P,10Ω,R_0402_1005Metric,33.9,-45.0,top,180.0
R_OUT2N,10Ω,R_0402_1005Metric,79.1,-46.35,top,0.0
R_OUT2P,10Ω,R_0402_1005Metric,65.9,-45.0,top,180.0
R_OUT3N,10Ω,R_0402_1005Metric,111.1,-46.35,top,0.0
R_OUT3P,10Ω,R_0402_1005Metric,97.9,-45.0,top,180.0
R_OUT4N,10Ω,R_0402_1005Metric,143.1,-46.35,top,0.0
R_OUT4P,10Ω,R_0402_1005Metric,129.9,-45.0,top,180.0
R_OUT5N,10Ω,R_0402_1005Metric,33.9,-93.65,top,180.0
R_OUT5P,10Ω,R_0402_1005Metric,47.1,-95.0,top,0.0
R_OUT6N,10Ω,R_0402_1005Metric,65.9,-93.65,top,180.0
R_OUT6P,10Ω,R_0402_1005Metric,79.1,-95.0,top,0.0
R_OUT7N,10Ω,R_0402_1005Metric,97.9,-93.65,top,180.0
R_OUT7P,10Ω,R_0402_1005Metric,111.1,-95.0,top,0.0
R_OUT8N,10Ω,R_0402_1005Metric,129.9,-93.65,top,180.0
R_OUT8P,10Ω,R_0402_1005Metric,143.1,-95.0,top,0.0
R_PRE,22Ω,R_1206_3216Metric,47.9,-61.7,top,0.0
R_PRE_G,100kΩ,R_0402_1005Metric,43.6,-61.0,top,0.0
R_PWR_BOT,10kΩ,R_0603_1608Metric,30.0,-56.7,top,180.0
R_PWR_PU,10kΩ,R_0402_1005Metric,32.4,-53.94,top,90.0
R_PWR_TOP,30.9kΩ,Yageo_RT0603_NominalBody,30.0,-54.9,top,180.0
R_QIN_G,100kΩ,R_0402_1005Metric,40.0,-79.0,top,90.0
R_RESET_GPD,100kΩ,R_0402_1005Metric,106.3,-72.55,top,180.0
R_RESET_PU,10kΩ,R_0402_1005Metric,109.5,-76.5,top,90.0
R_RST_T,100kΩ,R_0402_1005Metric,122.6,-76.0,top,90.0
R_TDM,33Ω,R_0402_1005Metric,157.3,-55.3,top,0.0
R_TDM_PD,10kΩ,R_0402_1005Metric,144.7,-52.0,top,90.0
R_VMID1_BOT,1kΩ,R_0603_1608Metric,73.8,-74.6,top,90.0
R_VMID1_TOP,1kΩ,R_0603_1608Metric,72.0,-74.6,top,90.0
R_VMID2_BOT,1kΩ,R_0603_1608Metric,78.2,-75.7,top,90.0
R_VMID2_TOP,1kΩ,R_0603_1608Metric,80.1,-75.7,top,90.0
R_X1N,300Ω,R_0402_1005Metric,47.1,-47.65,top,0.0
R_X1P,300Ω,R_0402_1005Metric,33.9,-46.35,top,180.0
R_X2N,300Ω,R_0402_1005Metric,79.1,-47.65,top,0.0
R_X2P,300Ω,R_0402_1005Metric,65.9,-46.35,top,180.0
R_X3N,300Ω,R_0402_1005Metric,111.1,-47.65,top,0.0
R_X3P,300Ω,R_0402_1005Metric,97.9,-46.35,top,180.0
R_X4N,300Ω,R_0402_1005Metric,143.1,-47.65,top,0.0
R_X4P,300Ω,R_0402_1005Metric,129.9,-46.35,top,180.0
R_X5N,300Ω,R_0402_1005Metric,33.9,-92.35,top,180.0
R_X5P,300Ω,R_0402_1005Metric,47.1,-93.65,top,0.0
R_X6N,300Ω,R_0402_1005Metric,65.9,-92.35,top,180.0
R_X6P,300Ω,R_0402_1005Metric,79.1,-93.65,top,0.0
R_X7N,300Ω,R_0402_1005Metric,97.9,-92.35,top,180.0
R_X7P,300Ω,R_0402_1005Metric,111.1,-93.65,top,0.0
R_X8N,300Ω,R_0402_1005Metric,129.9,-92.35,top,180.0
R_X8P,300Ω,R_0402_1005Metric,143.1,-93.65,top,0.0
U_AFE1,OPA2320AIDR,SOIC-8_3.9x4.9mm_P1.27mm,40.5,-47.0,top,270.0
U_AFE2,OPA2320AIDR,SOIC-8_3.9x4.9mm_P1.27mm,72.5,-47.0,top,270.0
U_AFE3,OPA2320AIDR,SOIC-8_3.9x4.9mm_P1.27mm,104.5,-47.0,top,270.0
U_AFE4,OPA2320AIDR,SOIC-8_3.9x4.9mm_P1.27mm,136.5,-47.0,top,270.0
U_AFE5,OPA2320AIDR,SOIC-8_3.9x4.9mm_P1.27mm,40.5,-93.0,top,90.0
U_AFE6,OPA2320AIDR,SOIC-8_3.9x4.9mm_P1.27mm,72.5,-93.0,top,90.0
U_AFE7,OPA2320AIDR,SOIC-8_3.9x4.9mm_P1.27mm,104.5,-93.0,top,90.0
U_AFE8,OPA2320AIDR,SOIC-8_3.9x4.9mm_P1.27mm,136.5,-93.0,top,90.0
U_AUDIO,TPS389001DSER,TI_DSE0006A_GNDToe018,33.255,-61.1,top,0.0
U_BUCK,AP63205WU-7,TSOT-23-6,42.0,-66.0,top,270.0
U_CLK,SN74LVC3G34DCUR,VSSOP-8_2.3x2mm_P0.5mm,160.0,-58.0,top,180.0
U_DUMP,"74LVC1G14GV,125",SOT-23-5,57.1,-75.3,top,180.0
U_ESD1,TPD2E2U06DRLR,SOT-553,40.5,-34.75,top,180.0
U_ESD2,TPD2E2U06DRLR,SOT-553,72.5,-34.75,top,180.0
U_ESD3,TPD2E2U06DRLR,SOT-553,104.5,-34.75,top,180.0
U_ESD4,TPD2E2U06DRLR,SOT-553,136.5,-34.75,top,180.0
U_ESD5,TPD2E2U06DRLR,SOT-553,40.5,-105.25,top,0.0
U_ESD6,TPD2E2U06DRLR,SOT-553,72.5,-105.25,top,0.0
U_ESD7,TPD2E2U06DRLR,SOT-553,104.5,-105.25,top,0.0
U_ESD8,TPD2E2U06DRLR,SOT-553,136.5,-105.25,top,0.0
U_ISO1,TMUX2821DSGR,TI_DSG0008A_Exact,40.5,-54.1,top,270.0
U_ISO2,TMUX2821DSGR,TI_DSG0008A_Exact,72.5,-54.1,top,270.0
U_ISO3,TMUX2821DSGR,TI_DSG0008A_Exact,104.5,-54.1,top,270.0
U_ISO4,TMUX2821DSGR,TI_DSG0008A_Exact,136.5,-54.1,top,270.0
U_ISO5,TMUX2821DSGR,TI_DSG0008A_Exact,40.5,-85.9,top,90.0
U_ISO6,TMUX2821DSGR,TI_DSG0008A_Exact,72.5,-85.9,top,90.0
U_ISO7,TMUX2821DSGR,TI_DSG0008A_Exact,104.5,-85.9,top,90.0
U_ISO8,TMUX2821DSGR,TI_DSG0008A_Exact,136.5,-85.9,top,90.0
U_LDO,LT3041ADE#TRPBF,DFN-14-1EP_3x4mm_P0.5mm_EP1.7x3.3mm,64.5,-70.0,top,270.0
U_LDO_EN,"74LVC1G14GV,125",SOT-23-5,57.1,-70.8,top,180.0
U_OE,"74LVC1G14GV,125",SOT-23-5,149.0,-65.5,top,180.0
U_PWR,TPS389001DSER,TI_DSE0006A_GNDToe018,32.955,-56.7,top,0.0
U_RST1,TPS3839K33DBZR,SOT-23,110.0,-68.0,top,180.0
U_RST2,SN74LVC1G123DCTR,SSOP-8_2.95x2.8mm_P0.65mm,118.0,-72.0,top,180.0
U_TDM,SN74LVC1G125DBVR,SOT-23-5,154.0,-54.0,top,270.0
U_TDM_SCH,"74LVC1G17GV,125",SOT-23-5,147.5,-52.0,top,180.0
